Assembly,Class,ContentDatabase,EventName,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SolutionName,Source,UpgradeStatus,WebApplication,WebUrl
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SPSiteEventReceivers.SPSiteEventReceivers,Team_Content_01,SPSiteEventReceiversSiteDeleting,N/A,SiteDeleting,ee3075d7-353a-4e0d-baae-20388e5fe77d,77b85c3a-312e-4767-a6f3-22add6f3ee1e,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/DTTesting,eventreceivers.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"FTCListItemER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=93e9e550ad38f6a8",FTCListItemER.CustomListItemAddedDeletingER.CustomListItemAddedDeletingER,Team_Content_01,CustomListItemAddedDeletingERItemAdded,customlisttwo,ItemAdded,cf84998d-23bc-4028-aed5-bd8f4f273121,5e0cad55-c11c-4392-9be4-4a85dbe83844,2,12/22/2015 12:36:36 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ftclistitemer.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"FTCListItemER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=93e9e550ad38f6a8",FTCListItemER.CustomListItemAddedDeletingER.CustomListItemAddedDeletingER,Team_Content_01,CustomListItemAddedDeletingERItemDeleting,customlisttwo,ItemDeleting,dbbeb24e-ff58-44cb-b0d0-1faa810632ab,5e0cad55-c11c-4392-9be4-4a85dbe83844,2,12/22/2015 12:36:36 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ftclistitemer.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"GrpUserAddedER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7110a69e8001ea48",GrpUserAddedER.GrpUserAddedER,Team_Content_01,Event Receiver GroupUserAdded,N/A,GroupUserAdded,026aa1df-a622-4bb4-b87f-a9b840df4a46,5a6df0b5-c985-43a5-8cbb-05e7830d2af7,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/DTTesting,grpuseraddeder.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"PlanetCTWithER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",PlanetCTWithER.PlanetReceiver,Team_Content_01,ItemAdding,ClearLTERsListOne,ItemAdding,3cffb2e8-2915-436b-af5a-d2cd21c26e20,12246e59-b653-412a-81a7-65d8a59f9d23,2,6/6/2016 12:05:06 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,planetctwither.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"tester, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c26ac6e4940aa68c",tester.EventReceiversOnErListOne.EventReceiversOnErListOne,Team_Content_01,EventReceiversOnErListOneItemAdded,ErListOne,ItemAdded,c6569eac-82e0-4594-b6ee-a8ff4dd9e38c,2933830c-2ff3-49bc-b604-762cc5c4df7d,2,2/25/2016 1:14:02 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/deletesiteteamsite,tester.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/deletesiteteamsite
"tester, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c26ac6e4940aa68c",tester.EventReceiversOnErListOne.EventReceiversOnErListOne,Team_Content_01,EventReceiversOnErListOneItemUpdated,ErListOne,ItemUpdated,6d9adab3-8f7c-40b1-a2a0-31cd98e530e1,2933830c-2ff3-49bc-b604-762cc5c4df7d,2,2/25/2016 1:14:02 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/deletesiteteamsite,tester.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/deletesiteteamsite
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,ClearLTERsListOne,ItemUpdated,83f11c76-4e63-47cb-8f98-140b07fc9f0f,12246e59-b653-412a-81a7-65d8a59f9d23,2,6/6/2016 12:05:06 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,CTEventReceiver,ItemAdded,1fccd73a-eb09-4d80-bcf1-1793295bd970,c364db3a-5ea1-4d8c-a2ec-ebfe10ae9a38,2,5/17/2016 10:20:04 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Quick Deploy Items,ItemUpdated,1a42f2ca-a923-45d8-8be1-17a5d6acbd46,55227784-94c0-4533-824e-5633e213c3d5,2,3/29/2016 8:16:37 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Variation Labels,ItemUpdated,fea072fc-2940-4a95-9581-27607be28048,48977251-d943-4185-941b-88f0b74f1b5b,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Long Running Operation Status,ItemAdded,ef1b4a85-9526-4fbf-b1f6-2945afd9b849,93df82bd-129a-4319-a464-6500c9f870e6,2,3/29/2016 8:16:43 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Notification List,ItemAdded,23292d54-4803-4c46-add1-6a5f8460cee0,15c40df1-eced-4034-a284-7716acda8418,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Long Running Operation Status,ItemUpdated,dcb9674d-b3a4-40e0-a18f-79d87647c565,93df82bd-129a-4319-a464-6500c9f870e6,2,3/29/2016 8:16:43 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,CTEventReceiver,ItemUpdated,b8937575-52b6-4c1d-a66a-86f10d92535f,c364db3a-5ea1-4d8c-a2ec-ebfe10ae9a38,2,5/17/2016 10:20:04 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Variation Labels,ItemAdded,5df2018e-6d15-4d4c-ad8c-89f165b09697,48977251-d943-4185-941b-88f0b74f1b5b,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Relationships List,ItemAdded,2185abb1-ac28-407d-86aa-a37fa2cecf3e,ccd864fb-4b21-4c30-a840-7750a3bf3147,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Content and Structure Reports,ItemUpdated,0f3e1a4b-e680-4387-b41a-a6ffe2c1e9a6,3954dd0c-cb02-46a3-8c62-812624bc9e79,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Quick Deploy Items,ItemAdded,43523a07-110b-4cd8-bfdb-b07010eccf2d,55227784-94c0-4533-824e-5633e213c3d5,2,3/29/2016 8:16:37 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Relationships List,ItemUpdated,3e59f25a-c700-4420-af0d-b1c0ec0f7653,ccd864fb-4b21-4c30-a840-7750a3bf3147,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Content and Structure Reports,ItemAdded,75ef9857-1f0e-4f93-bf48-b9698e2ec6c4,3954dd0c-cb02-46a3-8c62-812624bc9e79,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,Notification List,ItemUpdated,0ccd1651-1ba7-46c1-bf53-c005e89644f9,15c40df1-eced-4034-a284-7716acda8418,2,3/29/2016 8:16:44 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,LT_ERs_One,ItemUpdated,3219ba19-35bd-4661-96a4-ce5ae2e5bae5,df77fc5d-9d31-46b9-a1d5-bbbd8f69e8c9,2,6/6/2016 12:21:53 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,ClearLTERsListOne,ItemAdded,774271e1-33e8-4b21-8757-d456c7942de7,12246e59-b653-412a-81a7-65d8a59f9d23,2,6/6/2016 12:05:06 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Team_Content_01,,LT_ERs_One,ItemAdded,6925084c-5d27-45e9-afa9-f32e58f00fa1,df77fc5d-9d31-46b9-a1d5-bbbd8f69e8c9,2,6/6/2016 12:21:53 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/RashTeamSiteOne,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"CustomER5, Version=1.0.0.0, Culture=neutral, PublicKeyToken=870096716e42e73b",CustomER5.ER5.ER5,Team_Content_01,ER5FieldAdded,N/A,FieldAdded,9237a289-e897-42ee-8eda-2a7b487da23c,96c74a7c-a4e2-4a15-8738-572f88a0c8c7,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/RashTeamSiteOne,N/A,Test-SPContentDatabase,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"CustomER5, Version=1.0.0.0, Culture=neutral, PublicKeyToken=870096716e42e73b",CustomER5.ER5.ER5,Team_Content_01,ER5FieldAdded,N/A,FieldAdded,9ac2a137-bad9-4090-8143-a13c27e16dc3,d8afdc54-db66-4942-a3d2-241d40655331,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/divTestSite,N/A,Test-SPContentDatabase,False,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
"CustomER5, Version=1.0.0.0, Culture=neutral, PublicKeyToken=870096716e42e73b",CustomER5.ER5.ER5,Team_Content_01,ER5FieldDeleting,N/A,FieldDeleting,419553a3-8dbe-4400-ad74-9a99b259a136,d8afdc54-db66-4942-a3d2-241d40655331,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/divTestSite,N/A,Test-SPContentDatabase,False,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
"CustomER5, Version=1.0.0.0, Culture=neutral, PublicKeyToken=870096716e42e73b",CustomER5.ER5.ER5,Team_Content_01,ER5FieldDeleting,N/A,FieldDeleting,aa784263-1919-49d2-82db-9e2c2c07892d,96c74a7c-a4e2-4a15-8738-572f88a0c8c7,1,N/A,N/A,Non-Orphan,Site,https://teams.poc.com/sites/RashTeamSiteOne,N/A,Test-SPContentDatabase,False,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockAddingSBSolutionsEventReceiver.BlockAddingSBSolutionsEventReceiver,Team_Content_New,BlockAddingSBSolutionsEventReceiverItemAdding,N/A,ItemAdding,39f43f4e-0b27-441c-aa51-b745763cc57d,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockAttachingSBSolutionsEventReceiver.BlockAttachingSBSolutionsEventReceiver,Team_Content_New,BlockAttachingSBSolutionsEventReceiverItemAttachmentAdding,N/A,ItemAttachmentAdding,5adface4-59b0-45cf-903e-a7612dcd9529,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockAttachingSBSolutionsEventReceiver.BlockAttachingSBSolutionsEventReceiver,Team_Content_New,BlockAttachingSBSolutionsEventReceiverItemAttachmentDeleting,N/A,ItemAttachmentDeleting,46ce2a77-2003-4efe-88b4-66677a45e682,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockAttachingSBSolutionsEventReceiver.BlockAttachingSBSolutionsEventReceiver,Team_Content_New,BlockAttachingSBSolutionsEventReceiverItemFileMoving,N/A,ItemFileMoving,84d8cde2-04d7-4a17-9f30-1f8a43ca03cc,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockUpdatingSBSolutionsEventReceiver.BlockUpdatingSBSolutionsEventReceiver,Team_Content_New,BlockUpdatingSBSolutionsEventReceiverItemDeleting,N/A,ItemDeleting,6b11060a-ce61-4866-84b5-4c11897dfdbf,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"BlockAddingSBSol, Version=1.0.0.0, Culture=neutral, PublicKeyToken=5a8f34872c24f1a0",BlockAddingSBSol.BlockUpdatingSBSolutionsEventReceiver.BlockUpdatingSBSolutionsEventReceiver,Team_Content_New,BlockUpdatingSBSolutionsEventReceiverItemUpdating,N/A,ItemUpdating,c2c05cb6-7a8a-480c-8f32-616bb4079c06,eaa05f21-7d46-429f-851a-38521b0993e3,0,N/A,N/A,Non-Orphan,Site Collection,https://teams.poc.com/sites/BlockAddingSBSolutions,blockaddingsbsol.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/BlockAddingSBSolutions
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList12,ItemAdding,9c3fb06c-21dc-4279-85e9-17b538ffdcb1,c650665a-c21f-49ae-933a-b5713ee457fd,2,6/13/2016 11:31:52 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList3WithoutNameChange,ItemAdding,99a967cf-51b9-4e08-bf35-1bd82a9d1029,ffe38a5e-d163-44d3-a8a6-56fc5d46bd27,2,6/6/2016 11:42:12 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,ListContentTypeTest,ItemAdding,5068f5e0-f355-4a40-baf5-1d8d24b77619,a24317b8-6b75-4035-b75a-3fea22292cb9,2,6/10/2016 5:52:49 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,Project Policy Item List,ItemAdding,c321d4d1-acb7-43d3-b12e-247ece710087,663759ae-0123-4de3-beca-8e1021881410,2,6/6/2016 10:36:41 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList2,ItemAdding,2b162455-f91d-4de0-a88d-286e3a1180d3,a73c9ca9-da2c-4bc0-a9a5-900a1674eaf6,2,6/6/2016 11:36:25 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,NewList13_06(1),ItemAdding,f107cefa-d3d9-4f85-913e-33de961a0beb,d285d59a-31b3-4aba-882f-a2e48cbba981,2,6/13/2016 10:56:11 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList13_06,ItemAdding,ae008d38-4a0b-4ba3-99e7-6bfd0d02fa96,9ea910fb-14e5-4f77-ac64-f4bd044e1920,2,6/13/2016 10:54:58 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,ListTestForTemplate,ItemAdding,90565dac-f812-469a-9c53-820a39179c9c,a22900d7-fd6d-4515-8784-2ad179160168,2,6/6/2016 10:45:07 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,NewList13_06,ItemAdding,1b6b73d3-a93b-4e70-b4b4-9dc81f7a05e9,97730963-3cdc-4bd7-af01-d4c93d1a8bda,2,6/13/2016 9:35:01 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList3WithNameChange,ItemAdding,f7626525-a3dd-475b-9914-9ec10725abb7,ba524ce5-7273-4e8c-b803-7384f3f463b7,2,6/6/2016 11:39:42 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,FixListTemplateList,ItemAdding,43e90edc-55ea-4c20-b937-bbf11dbf1e6c,111895d6-d7a1-4307-b3e4-71655ace45ad,2,6/17/2016 8:30:23 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,TestList!3_06,ItemAdding,91f4d833-5c20-4f1a-8744-c32717b105b2,03570419-7faa-4a9b-b83f-4470d4f2c009,2,6/13/2016 11:01:35 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_New,TestEventRecveiver1ItemAdding,ListCTTest1,ItemAdding,59bfb087-9d97-44c0-9e29-cc33a1be9bfb,43db2e53-e393-454c-a488-1ffc25b5daab,2,6/10/2016 9:09:16 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/TestERVidhi,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
