Assembly,Class,ContentDatabase,EventName,EventReceiver_ListBaseTemplate,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,WebApplication,WebUrl
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.VideoSetEventReceiver,PPE_AppsManagementSite_content_01,VideoSetEventReceiver,N/A,N/A,ItemAdded,0e39faaa-6747-4e26-8f8a-bf87e91ee4a5,9c94e8b7-3458-4b7d-bd05-2fd263866c09,0,N/A,N/A,Non-Orphan,Site Collection,http://001d-cam-tap01:8899/sites/DeletSiteTest,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/DeletSiteTest
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.VideoSetEventReceiver,PPE_AppsManagementSite_content_01,VideoSetEventReceiver,N/A,N/A,ItemAdded,d69e92ae-c2b4-485b-99ca-e4e238cb8022,e2cfc919-3f29-4244-8a82-a9a6abab4d78,0,N/A,N/A,Non-Orphan,Site Collection,http://001d-cam-tap01:8899/sites/MySampleApp,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/MySampleApp
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.VideoSetEventReceiver,PPE_AppsManagementSite_content_01,VideoSetEventReceiver,N/A,N/A,ItemAdded,1aac05e2-87f9-4f7f-bf4b-e7b3509b3138,475210b9-0eb1-4430-8083-4545923a3cd4,0,N/A,N/A,Non-Orphan,Site Collection,http://001d-cam-tap01:8899/sites/TestContosoPublishingSite,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/TestContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.VideoSetEventReceiver,PPE_AppsManagementSite_content_01,VideoSetEventReceiver,N/A,N/A,ItemAdded,825a072f-edb3-4d73-ae77-f94256637a6a,a47c4e61-3e2e-4e9b-93f4-50d04ca82b75,0,N/A,N/A,Non-Orphan,Site Collection,http://001d-cam-tap01:8899/sites/CTERSandbox,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/CTERSandbox
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Delete,101,Form Templates,ItemDeleting,94229555-0b62-45b1-becd-6a8846372042,3dd965bf-36f0-44c1-b0e2-0a6a1bd195a1,2,9/1/2016 12:02:25 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Delete,101,Form Templates,ItemDeleting,f06a5406-a949-4278-9113-cb6bf7d5f8e1,a082ad7e-c7f5-44c4-92ce-00f2526aff55,2,3/22/2016 7:27:57 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/DeletSiteTest,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/DeletSiteTest
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Delete,101,Form Templates,ItemDeleting,db7818b7-fec5-40e4-8903-d7141e0b33ad,d2d6f7a3-fb73-41e0-8d69-ad5dd5dfe2c3,2,7/1/2014 8:34:51 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899monitor.ppeapps-poc.com,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899monitor.ppeapps-poc.com
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Delete,101,Form Templates,ItemDeleting,42607a28-5a2f-4614-90d7-d784b60d2f2c,b9417393-8d45-4591-8a5a-6369aae7609d,2,6/27/2016 6:04:26 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/CTERSandbox,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/CTERSandbox
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Delete,101,Form Templates,ItemDeleting,8c64aec0-46b5-471b-8846-e485d97b69a8,17f58514-fbf4-4a68-84ba-988473af9313,2,7/16/2015 8:45:12 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/MySampleApp,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/MySampleApp
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Move,101,Form Templates,ItemFileMoving,bbd1712a-5708-4272-8659-64686c2e5167,3dd965bf-36f0-44c1-b0e2-0a6a1bd195a1,2,9/1/2016 12:02:25 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Move,101,Form Templates,ItemFileMoving,a22ee67f-8f2e-426e-a7d5-8526dbb7cce8,17f58514-fbf4-4a68-84ba-988473af9313,2,7/16/2015 8:45:12 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/MySampleApp,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/MySampleApp
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Move,101,Form Templates,ItemFileMoving,1cd98edc-bd8a-4d18-85c7-a859d5c5c306,a082ad7e-c7f5-44c4-92ce-00f2526aff55,2,3/22/2016 7:27:57 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/DeletSiteTest,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/DeletSiteTest
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Move,101,Form Templates,ItemFileMoving,75f67864-39f2-4504-be27-b15b14b70ece,d2d6f7a3-fb73-41e0-8d69-ad5dd5dfe2c3,2,7/1/2014 8:34:51 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899monitor.ppeapps-poc.com,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899monitor.ppeapps-poc.com
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Move,101,Form Templates,ItemFileMoving,3d4d9dac-4293-4105-af85-e81c7c7ba1c0,b9417393-8d45-4591-8a5a-6369aae7609d,2,6/27/2016 6:04:26 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/CTERSandbox,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/CTERSandbox
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Unghosting or Editing,101,Form Templates,ItemUpdating,01f03b41-cb34-4fb5-8593-3018d0acbae2,3dd965bf-36f0-44c1-b0e2-0a6a1bd195a1,2,9/1/2016 12:02:25 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/WhiteListedSandBoxSolutions
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Unghosting or Editing,101,Form Templates,ItemUpdating,691567fc-7c2e-4525-bd2b-e4cf57277e20,17f58514-fbf4-4a68-84ba-988473af9313,2,7/16/2015 8:45:12 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/MySampleApp,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/MySampleApp
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Unghosting or Editing,101,Form Templates,ItemUpdating,89106d08-7b7e-4f1a-b34d-f40cc3274ba0,d2d6f7a3-fb73-41e0-8d69-ad5dd5dfe2c3,2,7/1/2014 8:34:51 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899monitor.ppeapps-poc.com,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899monitor.ppeapps-poc.com
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Unghosting or Editing,101,Form Templates,ItemUpdating,51782235-3e0d-4c8f-a64e-fb3ea98040fa,a082ad7e-c7f5-44c4-92ce-00f2526aff55,2,3/22/2016 7:27:57 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/DeletSiteTest,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/DeletSiteTest
"Microsoft.Office.InfoPath.Server, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.InfoPath.Server.Administration.XsnItemEventReceiver,PPE_AppsManagementSite_content_01,Item Deleting Event Handler Preventing Ghosted Entry Unghosting or Editing,101,Form Templates,ItemUpdating,4c5164cb-5dcd-4d3e-9b12-fbe487ec9e1c,b9417393-8d45-4591-8a5a-6369aae7609d,2,6/27/2016 6:04:26 AM,0x,Non-Orphan,List,http://001d-cam-tap01:8899/sites/CTERSandbox,N/A,N/A,N/A,http://001d-cam-tap01:8899/,http://001d-cam-tap01:8899/sites/CTERSandbox
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Content type publishing error log,ItemAdding,fa234782-a16b-4fe1-81f2-37c08421b583,ffa1a9c7-51d2-41f3-b97b-80f42513d72a,2,10/21/2014 4:30:49 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Content and Structure Reports,ItemAdding,4883c240-65cf-4b87-a696-435959656b5a,5b0cabc2-2897-4bec-90f7-5805fa0927d5,2,10/20/2014 9:22:59 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Quick Deploy Items,ItemAdding,042a323d-35ea-4614-81ce-5c1b22095ab1,085a9f45-c0e1-4729-b849-9b7364e49889,2,10/20/2014 9:22:56 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Notification List,ItemAdding,34037443-ad19-4afb-8fa3-613f7d2de7f6,1520e59e-ba6f-4468-9dc9-dc72d2a408f8,2,10/20/2014 9:22:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Device Channels,ItemAdding,70f9e0e7-648f-467f-a142-79a216ebd0c2,111bd37b-9505-4803-9289-3888dbb42a44,2,10/20/2014 9:23:27 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Long Running Operation Status,ItemAdding,659fd12d-f9c7-4cc4-b23d-86bb1ca687dc,965e833f-0d62-413a-8c89-efe9326d1226,2,10/20/2014 9:22:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Variation Labels,ItemAdding,77853980-764b-40db-ac99-8c2825f6da2d,91e6354f-0b63-481c-b4b6-ba23043227d9,2,10/20/2014 9:23:00 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Content type publishing error log,ItemAdding,47cf08ec-c0b3-4bea-ae53-a2bc9716e059,c8e40b18-b7c7-4563-9d49-8f8d64b25640,2,10/20/2014 9:23:05 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Suggested Content Browser Locations,ItemAdding,ad81b662-bad5-4458-bfd3-ae310bdf6846,81fd8c05-8492-4049-9510-60ea6f5bca73,2,10/21/2014 4:30:39 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Translation Status,ItemAdding,fee6ac0d-ccec-47a8-a139-c255ce0f27b0,732b7115-d373-4d7f-9eeb-200f848994ab,2,10/21/2014 4:31:33 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Device Channels,ItemAdding,e01832d9-f671-4009-9df9-c372a6170896,61f347cf-af8d-43e8-a371-5f7c1d6e2c01,2,10/21/2014 4:31:22 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Variation Labels,ItemAdding,3ca908c2-282a-45cc-906b-c8bf8aeb9480,24d94197-38f6-4b36-8180-bdb6581c77b4,2,10/21/2014 4:30:42 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Translation Status,ItemAdding,7010e40a-49de-44ee-8423-cadac19d68b1,a97fd3d4-84d6-47af-b7b0-71b6ada31114,2,10/20/2014 9:23:39 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Reusable Content,ItemAdding,2478a41a-dd70-419b-9d76-d42876a4ddbf,6d4ef9d6-5c4c-4f47-bff1-ae6160d2a40f,2,10/20/2014 9:23:00 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Relationships List,ItemAdding,dac1a96c-5498-4db2-8902-dff91ad9bef9,afc6392a-8769-4946-8276-ad8be0d93851,2,10/20/2014 9:22:59 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Notification List,ItemAdding,1bc745b1-140c-4e6f-ba2c-ee6e5e5a7acb,1e2c58f9-1e95-41c8-8fee-0800e2c9aa6c,2,10/21/2014 4:30:40 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemAdding,100,Cache Profiles,ItemAdding,bf64cb7c-a021-4600-8ab2-f8ea8b528047,4c15b69e-6aaf-4df9-aefa-8f85f60b25d6,2,10/20/2014 9:22:54 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,Cache Profiles,ItemUpdated,584584d6-fa93-4f8b-8124-01cd54737fcd,4c15b69e-6aaf-4df9-aefa-8f85f60b25d6,2,10/20/2014 9:22:54 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,Device Channels,ItemUpdated,9d357431-93fe-46be-8ecc-059dc521ea57,111bd37b-9505-4803-9289-3888dbb42a44,2,10/20/2014 9:23:27 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,Suggested Content Browser Locations,ItemUpdated,733cd6ab-b6ef-4404-99bc-115d5dd1c994,68cc0465-f1b9-4daa-b5db-f86965ad6c88,2,10/20/2014 9:22:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,Content and Structure Reports,ItemUpdated,97aae332-4203-4482-9206-2489cfa379d4,3741ae80-6b21-48ef-9782-d540f94496c1,2,10/21/2014 4:30:40 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,Notification List,ItemUpdated,bdce7101-25d2-42b1-bf5d-24d3da90d665,1520e59e-ba6f-4468-9dc9-dc72d2a408f8,2,10/20/2014 9:22:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_01,TestEventRecveiver1ItemUpdated,100,TaxonomyHiddenList,ItemUpdated,ed9a72ab-1791-4384-82ca-2f2df74413bd,0346291b-26ea-4a95-bc93-345daf8b6b88,2,10/21/2014 4:30:47 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
